region_id,matched_legend_id,match_score,symbol_final,symbol_terminal,symbol_html,symbol_latex,symbol_conf,legend_text,legend_color_name,legend_color_rgb,area_px,centroid_x,centroid_y
165,34,0.8727726236200235,Unknown,Unknown,,Unknown,0.0,,lavender,"[235, 235, 235]",1536,2158.625,635.25
166,34,0.8776760390883664,Unknown,Unknown,,Unknown,0.0,,lavender,"[235, 235, 235]",1388,2179.9,629.6
167,34,0.8570528972199896,Unknown,Unknown,,Unknown,0.0,,lavender,"[235, 235, 235]",1530,2199.75,626.0
168,34,0.7526527651228851,Unknown,Unknown,,Unknown,0.0,,lavender,"[235, 235, 235]",1378,2219.7,629.6
169,34,0.8068658320610598,Unknown,Unknown,,Unknown,0.0,,lavender,"[235, 235, 235]",1528,2239.5454545454545,631.0
170,34,0.8465258189733302,Unknown,Unknown,,Unknown,0.0,,lavender,"[235, 235, 235]",1384,2258.25,626.0
171,34,0.8721759828359066,Unknown,Unknown,,Unknown,0.0,,lavender,"[235, 235, 235]",1532,2277.3333333333335,631.8333333333334
172,34,0.8746580850742476,Unknown,Unknown,,Unknown,0.0,,lavender,"[235, 235, 235]",1388,2299.3333333333335,631.8333333333334
173,34,0.878094613929485,Unknown,Unknown,,Unknown,0.0,,lavender,"[235, 235, 235]",1535,2319.777777777778,628.2222222222222
174,34,0.9039189907361534,Unknown,Unknown,,Unknown,0.0,,lavender,"[235, 235, 235]",1433,2337.125,637.5625
175,34,0.9036419086089236,Unknown,Unknown,,Unknown,0.0,,lavender,"[235, 235, 235]",1582,2359.0,638.7894736842105
176,34,0.814435503562657,Unknown,Unknown,,Unknown,0.0,,lavender,"[235, 235, 235]",1381,2378.3333333333335,628.0
177,34,0.8905519858431119,Unknown,Unknown,,Unknown,0.0,,lavender,"[235, 235, 235]",1568,2401.4,636.2
178,34,0.8800103535973186,Unknown,Unknown,,Unknown,0.0,,lavender,"[235, 235, 235]",1506,2419.4285714285716,639.3333333333334
179,34,0.8898602859912846,Unknown,Unknown,,Unknown,0.0,,lavender,"[235, 235, 235]",1393,2436.230769230769,634.0
180,34,0.7475342322722673,Unknown,Unknown,,Unknown,0.0,,lavender,"[235, 235, 235]",1476,2462.0,607.5
181,34,0.729158103693053,Unknown,Unknown,,Unknown,0.0,,lavender,"[235, 235, 235]",5730,3277.72131147541,595.2295081967213
182,34,0.742562679045867,Unknown,Unknown,,Unknown,0.0,,lavender,"[235, 235, 235]",1420,3347.5,607.0
183,34,0.7480608143450012,Unknown,Unknown,,Unknown,0.0,,lavender,"[235, 235, 235]",1349,3367.0,607.0
184,34,0.7480608143450012,Unknown,Unknown,,Unknown,0.0,,lavender,"[235, 235, 235]",1422,3389.1666666666665,619.0
185,34,0.7470045668768692,Unknown,Unknown,,Unknown,0.0,,lavender,"[235, 235, 235]",1512,3407.0,607.5
186,34,0.7470045668768692,Unknown,Unknown,,Unknown,0.0,,lavender,"[235, 235, 235]",1368,3427.0,607.5
187,34,0.7363099872822031,Unknown,Unknown,,Unknown,0.0,,lavender,"[235, 235, 235]",1512,3447.0,607.5
188,34,0.7471264414593671,Unknown,Unknown,,Unknown,0.0,,lavender,"[235, 235, 235]",1367,3467.8571428571427,622.5714285714286
189,34,0.8699778831314121,Unknown,Unknown,,Unknown,0.0,,lavender,"[235, 235, 235]",1585,3487.1666666666665,640.375
190,34,0.7318086101706331,Unknown,Unknown,,Unknown,0.0,,lavender,"[235, 235, 235]",1374,3503.75,626.0
191,34,0.7480608143450012,Unknown,Unknown,,Unknown,0.0,,lavender,"[235, 235, 235]",1512,3527.0,607.5
192,34,0.7480608143450012,Unknown,Unknown,,Unknown,0.0,,lavender,"[235, 235, 235]",1351,3544.5,619.0
193,34,0.7480608143450012,Unknown,Unknown,,Unknown,0.0,,lavender,"[235, 235, 235]",1491,3567.0,607.0
194,34,0.7480608143450012,Unknown,Unknown,,Unknown,0.0,,lavender,"[235, 235, 235]",1349,3587.0,607.0
195,34,0.7480608143450012,Unknown,Unknown,,Unknown,0.0,,lavender,"[235, 235, 235]",1420,3606.5,607.0
196,34,0.7480608143450012,Unknown,Unknown,,Unknown,0.0,,lavender,"[235, 235, 235]",1498,3628.1666666666665,619.0
197,34,0.7480608143450012,Unknown,Unknown,,Unknown,0.0,,lavender,"[235, 235, 235]",1368,3647.0,607.5
198,34,0.7480608143450012,Unknown,Unknown,,Unknown,0.0,,lavender,"[235, 235, 235]",1512,3667.0,607.5
199,34,0.7661436503705755,Unknown,Unknown,,Unknown,0.0,,lavender,"[235, 235, 235]",1384,3690.181818181818,631.5454545454545
200,34,0.859837270019602,Unknown,Unknown,,Unknown,0.0,,lavender,"[235, 235, 235]",1537,3706.5625,635.6875
201,34,0.8941654047437937,Unknown,Unknown,,Unknown,0.0,,lavender,"[235, 235, 235]",1559,3728.266666666667,638.9333333333333
202,34,0.9074295496859925,Unknown,Unknown,,Unknown,0.0,,lavender,"[235, 235, 235]",1531,3746.5,641.75
203,34,0.8936943758523398,Unknown,Unknown,,Unknown,0.0,,lavender,"[235, 235, 235]",1617,3768.923076923077,636.3076923076923
204,34,0.7404882257175623,Unknown,Unknown,,Unknown,0.0,,lavender,"[235, 235, 235]",1449,3783.8888888888887,628.2222222222222
205,34,0.7480608143450012,Unknown,Unknown,,Unknown,0.0,,lavender,"[235, 235, 235]",1368,3807.0,607.5
206,34,0.7480608143450012,Unknown,Unknown,,Unknown,0.0,,lavender,"[235, 235, 235]",1503,3827.5,619.0
207,34,0.7480608143450012,Unknown,Unknown,,Unknown,0.0,,lavender,"[235, 235, 235]",1349,3847.0,607.0
208,34,0.7480608143450012,Unknown,Unknown,,Unknown,0.0,,lavender,"[235, 235, 235]",1491,3867.0,607.0
209,34,0.7480608143450012,Unknown,Unknown,,Unknown,0.0,,lavender,"[235, 235, 235]",1349,3887.0,607.0
210,34,0.7480608143450012,Unknown,Unknown,,Unknown,0.0,,lavender,"[235, 235, 235]",1512,3907.0,607.5
211,34,0.7871292517178802,Unknown,Unknown,,Unknown,0.0,,lavender,"[235, 235, 235]",1396,3929.2,635.4
212,34,0.7213412534229185,Unknown,Unknown,,Unknown,0.0,,lavender,"[235, 235, 235]",1444,3943.285714285714,623.2857142857143
213,34,0.7464424887204877,Unknown,Unknown,,Unknown,0.0,,lavender,"[235, 235, 235]",1440,3966.5,607.5
214,34,0.7464424887204877,Unknown,Unknown,,Unknown,0.0,,lavender,"[235, 235, 235]",1440,3986.5,607.5
215,34,0.7467607085920313,Unknown,Unknown,,Unknown,0.0,,lavender,"[235, 235, 235]",1511,4004.0,622.5714285714286
216,34,0.7464424887204877,Unknown,Unknown,,Unknown,0.0,,lavender,"[235, 235, 235]",1440,4027.5,607.5
217,34,0.7464424887204877,Unknown,Unknown,,Unknown,0.0,,lavender,"[235, 235, 235]",1368,4047.0,607.5
218,34,0.7464424887204877,Unknown,Unknown,,Unknown,0.0,,lavender,"[235, 235, 235]",1512,4067.0,607.5
219,34,0.7478459571265399,Unknown,Unknown,,Unknown,0.0,,lavender,"[235, 235, 235]",1352,4084.8333333333335,619.0
220,34,0.7467607085920313,Unknown,Unknown,,Unknown,0.0,,lavender,"[235, 235, 235]",1508,4104.833333333333,619.0
221,34,0.7464424887204877,Unknown,Unknown,,Unknown,0.0,,lavender,"[235, 235, 235]",1368,4127.0,607.5
222,34,0.8835841022868823,Unknown,Unknown,,Unknown,0.0,,lavender,"[235, 235, 235]",1550,4149.625,636.5
223,34,0.7175900240095308,Unknown,Unknown,,Unknown,0.0,,lavender,"[235, 235, 235]",1452,4163.9,630.0
224,34,0.7480608143450012,Unknown,Unknown,,Unknown,0.0,,lavender,"[235, 235, 235]",1351,4184.5,619.0
225,34,0.7480608143450012,Unknown,Unknown,,Unknown,0.0,,lavender,"[235, 235, 235]",1493,4209.833333333333,619.0
226,34,0.7235014227702952,Unknown,Unknown,,Unknown,0.0,,lavender,"[235, 235, 235]",1384,4229.5,630.0
227,34,0.9153666630843993,Unknown,Unknown,,Unknown,0.0,,lavender,"[235, 235, 235]",1520,4247.818181818182,633.2727272727273
228,34,0.7275201542262546,Unknown,Unknown,,Unknown,0.0,,lavender,"[235, 235, 235]",1521,4263.111111111111,628.2222222222222
229,34,0.7464424887204877,Unknown,Unknown,,Unknown,0.0,,lavender,"[235, 235, 235]",1368,4287.0,607.5
230,34,0.8560261073996274,Unknown,Unknown,,Unknown,0.0,,lavender,"[235, 235, 235]",1569,4308.529411764706,637.5882352941177
231,34,0.8917733794530147,Unknown,Unknown,,Unknown,0.0,,lavender,"[235, 235, 235]",1685,4327.111111111111,640.4444444444445
232,34,0.8908719598180214,Unknown,Unknown,,Unknown,0.0,,lavender,"[235, 235, 235]",2237,4350.666666666667,661.3333333333334
233,34,0.8918268701081877,Unknown,Unknown,,Unknown,0.0,,lavender,"[235, 235, 235]",1948,4366.526315789473,663.0526315789474
234,34,0.8925548914965356,Unknown,Unknown,,Unknown,0.0,,lavender,"[235, 235, 235]",1814,4387.45,648.25
235,34,0.8357293449585527,Unknown,Unknown,,Unknown,0.0,,lavender,"[235, 235, 235]",1424,4404.285714285715,622.5714285714286
236,34,0.8006158756046885,Unknown,Unknown,,Unknown,0.0,,lavender,"[235, 235, 235]",1349,4427.0,607.0
237,34,0.8102848535161747,Unknown,Unknown,,Unknown,0.0,,lavender,"[235, 235, 235]",1418,4449.166666666667,618.3333333333334
238,34,0.8639130574980064,Unknown,Unknown,,Unknown,0.0,,lavender,"[235, 235, 235]",1471,4467.0,621.4285714285714
239,34,0.8584432921440188,Unknown,Unknown,,Unknown,0.0,,lavender,"[235, 235, 235]",1401,4487.285714285715,621.4285714285714
240,34,0.803806130983887,Unknown,Unknown,,Unknown,0.0,,lavender,"[235, 235, 235]",1348,4505.4,613.8
241,34,0.8025824863899644,Unknown,Unknown,,Unknown,0.0,,lavender,"[235, 235, 235]",1420,4526.5,607.0
242,34,0.8064918308690895,Unknown,Unknown,,Unknown,0.0,,lavender,"[235, 235, 235]",1490,4545.714285714285,621.8571428571429
243,34,0.7992378699356638,Unknown,Unknown,,Unknown,0.0,,lavender,"[235, 235, 235]",1420,4567.5,607.0
244,34,0.8040788522308434,Unknown,Unknown,,Unknown,0.0,,lavender,"[235, 235, 235]",1349,4587.0,607.0
245,34,0.9145781882245911,Unknown,Unknown,,Unknown,0.0,,lavender,"[235, 235, 235]",1565,4607.4,635.8
246,34,0.9150936397640349,Unknown,Unknown,,Unknown,0.0,,lavender,"[235, 235, 235]",1392,4627.0,633.1538461538462
247,34,0.8040788522308434,Unknown,Unknown,,Unknown,0.0,,lavender,"[235, 235, 235]",1491,4647.0,607.0
248,34,0.8442778545335169,Unknown,Unknown,,Unknown,0.0,,lavender,"[235, 235, 235]",1337,4667.0,628.9090909090909
249,34,0.8040788522308434,Unknown,Unknown,,Unknown,0.0,,lavender,"[235, 235, 235]",1491,4687.0,607.0
250,34,0.7896644883101682,Unknown,Unknown,,Unknown,0.0,,lavender,"[235, 235, 235]",3460,4738.314285714286,611.4571428571429
251,34,0.7470045668768692,Unknown,Unknown,,Unknown,0.0,,lavender,"[235, 235, 235]",1394,2476.375,598.875
252,34,0.7464424887204877,Unknown,Unknown,,Unknown,0.0,,lavender,"[235, 235, 235]",1491,2499.0,608.0
253,34,0.8942625091885377,Unknown,Unknown,,Unknown,0.0,,lavender,"[235, 235, 235]",1452,2520.684210526316,637.3157894736842
254,34,0.7431634711633957,Unknown,Unknown,,Unknown,0.0,,lavender,"[235, 235, 235]",1429,2543.1111111111113,628.4444444444445
255,34,0.7245318926508069,Unknown,Unknown,,Unknown,0.0,,lavender,"[235, 235, 235]",1358,2555.6666666666665,628.4444444444445
256,34,0.7467607085920313,Unknown,Unknown,,Unknown,0.0,,lavender,"[235, 235, 235]",1490,2580.8,614.8
257,34,0.7476149144377571,Unknown,Unknown,,Unknown,0.0,,lavender,"[235, 235, 235]",1401,2599.285714285714,622.4285714285714
258,34,0.7476149144377571,Unknown,Unknown,,Unknown,0.0,,lavender,"[235, 235, 235]",1403,2621.1111111111113,627.0
259,34,0.7464424887204877,Unknown,Unknown,,Unknown,0.0,,lavender,"[235, 235, 235]",1349,2639.0,608.0
260,34,0.7464424887204877,Unknown,Unknown,,Unknown,0.0,,lavender,"[235, 235, 235]",1491,2659.0,608.0
261,34,0.7464424887204877,Unknown,Unknown,,Unknown,0.0,,lavender,"[235, 235, 235]",1420,2679.5,608.0
262,34,0.7464424887204877,Unknown,Unknown,,Unknown,0.0,,lavender,"[235, 235, 235]",1420,2699.5,608.0
263,34,0.7467607085920313,Unknown,Unknown,,Unknown,0.0,,lavender,"[235, 235, 235]",1419,2718.4285714285716,622.8571428571429
264,34,0.7464424887204877,Unknown,Unknown,,Unknown,0.0,,lavender,"[235, 235, 235]",1349,2739.0,608.0
265,34,0.8727797189839938,Unknown,Unknown,,Unknown,0.0,,lavender,"[235, 235, 235]",1512,2761.785714285714,634.2857142857143
266,34,0.7464424887204877,Unknown,Unknown,,Unknown,0.0,,lavender,"[235, 235, 235]",1349,2779.0,608.0
267,34,0.7464424887204877,Unknown,Unknown,,Unknown,0.0,,lavender,"[235, 235, 235]",1420,2798.5,608.0
268,34,0.7464424887204877,Unknown,Unknown,,Unknown,0.0,,lavender,"[235, 235, 235]",1491,2819.0,608.0
269,34,0.8258971605526064,Unknown,Unknown,,Unknown,0.0,,lavender,"[235, 235, 235]",1435,2838.4,634.6666666666666
270,34,0.757559470583248,Unknown,Unknown,,Unknown,0.0,,lavender,"[235, 235, 235]",1370,2860.8,634.8666666666667
271,34,0.7345852207793317,Unknown,Unknown,,Unknown,0.0,,lavender,"[235, 235, 235]",1490,2882.0,622.8571428571429
272,34,0.7470045668768692,Unknown,Unknown,,Unknown,0.0,,lavender,"[235, 235, 235]",1349,2899.0,608.0
273,34,0.9003890143212618,Unknown,Unknown,,Unknown,0.0,,lavender,"[235, 235, 235]",2362,2927.684210526316,639.0
274,34,0.8856012640618751,Unknown,Unknown,,Unknown,0.0,,lavender,"[235, 235, 235]",1908,2953.0714285714284,635.1428571428571
275,34,0.8777861379703034,Unknown,Unknown,,Unknown,0.0,,lavender,"[235, 235, 235]",1369,2977.7,630.2
276,34,0.9091971874679252,Unknown,Unknown,,Unknown,0.0,,lavender,"[235, 235, 235]",1578,2993.25,640.375
277,34,0.9083251207421726,Unknown,Unknown,,Unknown,0.0,,lavender,"[235, 235, 235]",1634,3016.176470588235,640.7058823529412
278,34,0.7227909296525492,Unknown,Unknown,,Unknown,0.0,,lavender,"[235, 235, 235]",1361,3032.7,630.2
279,34,0.7462141164872452,Unknown,Unknown,,Unknown,0.0,,lavender,"[235, 235, 235]",1491,3056.0,608.0
280,34,0.7462141164872452,Unknown,Unknown,,Unknown,0.0,,lavender,"[235, 235, 235]",1349,3076.0,608.0
281,34,0.7462141164872452,Unknown,Unknown,,Unknown,0.0,,lavender,"[235, 235, 235]",1491,3096.0,608.0
282,34,0.7464424887204877,Unknown,Unknown,,Unknown,0.0,,lavender,"[235, 235, 235]",1419,3117.5714285714284,622.8571428571429
283,34,0.7462141164872452,Unknown,Unknown,,Unknown,0.0,,lavender,"[235, 235, 235]",1349,3136.0,608.0
284,34,0.7472805940706677,Unknown,Unknown,,Unknown,0.0,,lavender,"[235, 235, 235]",4503,3196.5555555555557,589.1481481481482
285,34,0.746769515955296,Unknown,Unknown,,Unknown,0.0,,lavender,"[235, 235, 235]",2606,6328.472222222223,579.0555555555555
286,34,0.7446832716533698,Unknown,Unknown,,Unknown,0.0,,lavender,"[235, 235, 235]",2760,4813.794871794872,580.025641025641
287,34,0.7499437315278036,Unknown,Unknown,,Unknown,0.0,,lavender,"[235, 235, 235]",3540,1685.25,590.4
288,34,0.7487662851173356,Unknown,Unknown,,Unknown,0.0,,lavender,"[235, 235, 235]",3488,4779.878787878788,588.4848484848485
289,34,0.741652241842438,Unknown,Unknown,,Unknown,0.0,,lavender,"[235, 235, 235]",2710,3236.121212121212,590.1212121212121
290,34,0.7436547544632521,Unknown,Unknown,,Unknown,0.0,,lavender,"[235, 235, 235]",3016,137.86486486486487,604.7972972972973
291,34,0.7444986894702227,Unknown,Unknown,,Unknown,0.0,,lavender,"[235, 235, 235]",1128,6407.166666666667,628.75
292,34,0.7452997612997874,Unknown,Unknown,,Unknown,0.0,,lavender,"[235, 235, 235]",759,97.08823529411765,632.8235294117648
293,3,0.9957312687971795,Unknown,Unknown,,Unknown,0.0,,khaki,"[236, 236, 139]",1234,4010.75,667.4166666666666
294,34,0.9712651771849549,Unknown,Unknown,,Unknown,0.0,,lavender,"[235, 235, 235]",1535,5630.963636363636,654.2727272727273
295,7,0.9983289338863282,Unknown,Unknown,,Unknown,0.0,,khaki,"[236, 232, 101]",2222,2389.6285714285714,664.9285714285714
296,0,0.9915196687561207,Unknown,Unknown,,Unknown,0.0,,khaki,"[236, 236, 105]",1614,2475.6935483870966,655.4193548387096
297,13,0.9988522284119076,Unknown,Unknown,,Unknown,0.0,,khaki,"[235, 224, 122]",1213,1248.0746268656717,659.2985074626865
298,43,0.9923672187181868,Unknown,Unknown,,Unknown,0.0,,khaki,"[236, 236, 121]",1101,1283.5,653.3409090909091
299,3,0.994637135331408,Unknown,Unknown,,Unknown,0.0,,khaki,"[236, 236, 139]",1523,3126.740740740741,675.7037037037037
300,1,0.9946599896498143,Unknown,Unknown,,Unknown,0.0,,khaki,"[235, 234, 88]",1560,3470.8490566037735,661.622641509434
301,3,0.9923241297773443,Unknown,Unknown,,Unknown,0.0,,khaki,"[236, 236, 139]",4003,5974.626086956522,685.1304347826087
302,3,0.9936158332807946,Unknown,Unknown,,Unknown,0.0,,khaki,"[236, 236, 139]",4075,934.15,674.85
303,3,0.9754744632144596,Unknown,Unknown,,Unknown,0.0,,khaki,"[236, 236, 139]",2124,4288.659090909091,656.0681818181819
304,1,0.9942736227950908,Unknown,Unknown,,Unknown,0.0,,khaki,"[235, 234, 88]",3196,2893.5263157894738,673.9473684210526
305,1,0.9917120461197261,Unknown,Unknown,,Unknown,0.0,,khaki,"[235, 234, 88]",4548,1350.5890410958905,666.2602739726027
306,1,0.9983695345383663,Unknown,Unknown,,Unknown,0.0,,khaki,"[235, 234, 88]",1149,1426.811320754717,660.0943396226415
307,7,0.9987376936011115,Unknown,Unknown,,Unknown,0.0,,khaki,"[236, 232, 101]",2813,2967.2087912087914,667.8571428571429
308,3,0.9909344053971533,Unknown,Unknown,,Unknown,0.0,,khaki,"[236, 236, 139]",2177,3081.3684210526317,682.5263157894736
309,59,0.9892319771756853,Unknown,Unknown,,Unknown,0.0,,khaki,"[239, 237, 116]",4105,1562.3775510204082,674.1326530612245
310,7,0.9892133240668972,Unknown,Unknown,,Unknown,0.0,,khaki,"[236, 232, 101]",1400,1972.0869565217392,654.2608695652174
311,3,0.9923241297773443,Unknown,Unknown,,Unknown,0.0,,khaki,"[236, 236, 139]",2370,3951.1666666666665,668.3888888888889
312,34,0.974092648460252,Unknown,Unknown,,Unknown,0.0,,lavender,"[235, 235, 235]",4435,5526.555555555556,680.6666666666666
313,7,0.9897481607638102,Unknown,Unknown,,Unknown,0.0,,khaki,"[236, 232, 101]",1196,4542.75,661.875
314,7,0.9894743579873512,Unknown,Unknown,,Unknown,0.0,,khaki,"[236, 232, 101]",3499,4597.76,670.6
315,34,0.9744026425404234,Unknown,Unknown,,Unknown,0.0,,lavender,"[235, 235, 235]",6494,5391.382716049383,677.4938271604939
316,7,0.9943503885754478,Unknown,Unknown,,Unknown,0.0,,khaki,"[236, 232, 101]",3978,2327.348484848485,673.4848484848485
317,43,0.9906667052213529,Unknown,Unknown,,Unknown,0.0,,khaki,"[236, 236, 121]",1120,2463.327272727273,672.0181818181818
318,15,0.9891878683959833,Unknown,Unknown,,Unknown,0.0,,khaki,"[234, 233, 107]",5793,2730.5,687.76
319,1,0.9980620514442003,Unknown,Unknown,,Unknown,0.0,,khaki,"[235, 234, 88]",5764,1485.2389380530974,675.0973451327434
320,7,0.9892814586614531,Unknown,Unknown,,Unknown,0.0,,khaki,"[236, 232, 101]",5250,1923.8,688.1454545454545
321,3,0.8962917661091547,Unknown,Unknown,,Unknown,0.0,,khaki,"[236, 236, 139]",7746,5698.643835616438,692.8082191780821
322,34,0.9701813499778859,Unknown,Unknown,,Unknown,0.0,,lavender,"[235, 235, 235]",5750,993.2772277227723,685.7425742574258
323,3,0.9904931530923315,Unknown,Unknown,,Unknown,0.0,,khaki,"[236, 236, 139]",3887,3015.040404040404,683.6161616161617
324,2,0.9990211942408107,Unknown,Unknown,,Unknown,0.0,,khaki,"[239, 229, 88]",4655,3699.173469387755,676.4081632653061
325,3,0.9923881182333874,Unknown,Unknown,,Unknown,0.0,,khaki,"[236, 236, 139]",8833,3203.945945945946,698.7972972972973
326,34,0.9738310925020673,Unknown,Unknown,,Unknown,0.0,,lavender,"[235, 235, 235]",11953,804.6451612903226,684.4677419354839
327,3,0.9922654721236188,Unknown,Unknown,,Unknown,0.0,,khaki,"[236, 236, 139]",8587,4094.6849315068494,693.8356164383562
328,43,0.9945509283544699,Unknown,Unknown,,Unknown,0.0,,khaki,"[236, 236, 121]",5659,4732.862745098039,675.1176470588235
329,15,0.9953667360070035,Unknown,Unknown,,Unknown,0.0,,khaki,"[234, 233, 107]",3487,1065.060606060606,674.560606060606
330,34,0.9738310925020673,Unknown,Unknown,,Unknown,0.0,,lavender,"[235, 235, 235]",5600,691.1034482758621,695.3448275862069
331,7,0.99790035809031,Unknown,Unknown,,Unknown,0.0,,khaki,"[236, 232, 101]",2316,1208.4603174603174,680.1111111111111
332,7,0.9938530164889313,Unknown,Unknown,,Unknown,0.0,,khaki,"[236, 232, 101]",15178,1658.9764705882353,740.364705882353
333,0,0.9977971649102964,Unknown,Unknown,,Unknown,0.0,,khaki,"[236, 236, 105]",10759,2594.6388888888887,696.8194444444445
334,0,0.9904204055873519,Unknown,Unknown,,Unknown,0.0,,khaki,"[236, 236, 105]",6589,2784.0491803278687,699.1311475409836
335,3,0.9975748993876321,Unknown,Unknown,,Unknown,0.0,,khaki,"[236, 236, 139]",2532,3463.7798165137615,688.7981651376147
336,34,0.7460569197977597,Unknown,Unknown,,Unknown,0.0,,lavender,"[235, 235, 235]",4470,117.63461538461539,651.2115384615385
337,34,0.9754355777167156,Unknown,Unknown,,Unknown,0.0,,lavender,"[235, 235, 235]",10518,611.4130434782609,728.5869565217391
338,35,0.9787812829297753,Unknown,Unknown,,Unknown,0.0,,violet,"[224, 137, 223]",11393,5608.418181818181,715.3090909090909
339,34,0.7452997612997874,Unknown,Unknown,,Unknown,0.0,,lavender,"[235, 235, 235]",5063,6395.821428571428,657.6071428571429
340,11,0.9925894705615546,Unknown,Unknown,,Unknown,0.0,,khaki,"[234, 233, 106]",4572,2854.8709677419356,708.6344086021505
341,35,0.9766854920371643,Unknown,Unknown,,Unknown,0.0,,violet,"[224, 137, 223]",5941,5550.288461538462,718.1923076923077
342,7,0.9894856039270382,Unknown,Unknown,,Unknown,0.0,,khaki,"[236, 232, 101]",14778,2088.566037735849,673.4150943396227
343,15,0.9918397470587675,Unknown,Unknown,,Unknown,0.0,,khaki,"[234, 233, 107]",4111,2500.4315789473685,715.3157894736842
344,3,0.990035546375435,Unknown,Unknown,,Unknown,0.0,,khaki,"[236, 236, 139]",1091,3084.121212121212,716.7878787878788
345,7,0.988970773263802,Unknown,Unknown,,Unknown,0.0,,khaki,"[236, 232, 101]",719,1980.8333333333333,704.1666666666666
346,7,0.9930444664063159,Unknown,Unknown,,Unknown,0.0,,khaki,"[236, 232, 101]",35297,5801.686274509804,743.4117647058823
347,7,0.989847333640029,Unknown,Unknown,,Unknown,0.0,,khaki,"[236, 232, 101]",25769,1783.2117647058824,712.6235294117647
348,57,0.9797529062659402,Unknown,Unknown,,Unknown,0.0,,wheat,"[236, 224, 188]",3054,2536.5545454545454,687.790909090909
349,7,0.9983119196112151,Unknown,Unknown,,Unknown,0.0,,khaki,"[236, 232, 101]",1540,1901.125,734.5
350,7,0.9988027020992526,Unknown,Unknown,,Unknown,0.0,,khaki,"[236, 232, 101]",1755,2981.042857142857,710.2857142857143
351,34,0.7474374184601957,Unknown,Unknown,,Unknown,0.0,,lavender,"[235, 235, 235]",1596,125.5,714.0
352,34,0.7480608143450012,Unknown,Unknown,,Unknown,0.0,,lavender,"[235, 235, 235]",1702,6368.714285714285,715.0
353,11,1.0,Unknown,Unknown,,Unknown,0.0,,khaki,"[234, 233, 106]",3078,2675.681818181818,734.2954545454545
354,2,0.9962626549336913,Unknown,Unknown,,Unknown,0.0,,khaki,"[239, 229, 88]",4627,3773.1022727272725,692.5113636363636
355,7,0.9903821258565019,Unknown,Unknown,,Unknown,0.0,,khaki,"[236, 232, 101]",12936,4695.96,704.4266666666666
356,34,0.9739490662837014,Unknown,Unknown,,Unknown,0.0,,lavender,"[235, 235, 235]",30297,3591.951612903226,747.9677419354839
357,7,0.9933663815107728,Unknown,Unknown,,Unknown,0.0,,khaki,"[236, 232, 101]",11534,4439.523809523809,695.3809523809524
358,7,0.9984455911733094,Unknown,Unknown,,Unknown,0.0,,khaki,"[236, 232, 101]",3538,2922.5714285714284,722.1785714285714
359,3,0.9926275156746278,Unknown,Unknown,,Unknown,0.0,,khaki,"[236, 236, 139]",4301,852.6454545454545,715.7636363636364
360,15,0.994104654851779,Unknown,Unknown,,Unknown,0.0,,khaki,"[234, 233, 107]",5281,1598.4285714285713,764.5882352941177
